date,open,high,low,close,volume,asset,source
2022-11-23,1550.21,1550.21,1542.27,1548.0,119574,XAU,seed
2022-11-24,1549.22,1554.87,1548.48,1551.55,77967,XAU,seed
2022-11-25,1561.31,1561.31,1557.01,1557.06,274680,XAU,seed
2022-11-28,1552.5,1559.23,1546.45,1552.67,280945,XAU,seed
2022-11-29,1580.76,1598.35,1579.12,1580.85,123470,XAU,seed
2022-11-30,1554.8,1566.35,1554.8,1558.28,296324,XAU,seed
2022-12-01,1538.29,1541.13,1534.88,1539.27,81553,XAU,seed
2022-12-02,1535.48,1539.0,1533.35,1533.74,202307,XAU,seed
2022-12-05,1550.5,1550.5,1541.57,1547.14,120623,XAU,seed
2022-12-06,1523.47,1529.94,1523.47,1524.7,233687,XAU,seed
2022-12-07,1524.47,1534.83,1522.35,1525.38,200966,XAU,seed
2022-12-08,1515.84,1517.04,1504.74,1513.83,274476,XAU,seed
2022-12-09,1511.6,1515.5,1496.43,1507.45,96296,XAU,seed
2022-12-12,1503.61,1506.38,1493.28,1500.07,132766,XAU,seed
2022-12-13,1504.15,1510.49,1500.46,1503.59,231021,XAU,seed
2022-12-14,1507.8,1511.83,1507.14,1510.02,245190,XAU,seed
2022-12-15,1503.07,1507.8,1500.11,1502.52,55199,XAU,seed
2022-12-16,1491.56,1497.66,1483.94,1489.96,220358,XAU,seed
2022-12-19,1486.9,1491.21,1475.64,1484.4,177793,XAU,seed
2022-12-20,1483.84,1493.88,1482.17,1487.6,87971,XAU,seed
2022-12-21,1507.84,1513.1,1499.09,1503.98,156108,XAU,seed
2022-12-22,1505.08,1509.04,1501.62,1508.14,126377,XAU,seed
2022-12-23,1502.09,1513.0,1494.54,1503.03,296092,XAU,seed
2022-12-26,1493.36,1493.36,1486.76,1489.2,56055,XAU,seed
2022-12-27,1495.91,1498.62,1485.68,1498.14,105200,XAU,seed
2022-12-28,1498.5,1509.28,1495.89,1502.43,56911,XAU,seed
2022-12-29,1510.01,1513.82,1499.18,1505.53,72101,XAU,seed
2022-12-30,1484.99,1486.79,1480.61,1486.69,214228,XAU,seed
2023-01-02,1498.26,1508.1,1498.26,1501.22,289933,XAU,seed
2023-01-03,1497.4,1498.91,1491.65,1493.15,166613,XAU,seed
2023-01-04,1520.63,1527.34,1515.74,1520.27,246322,XAU,seed
2023-01-05,1506.84,1510.78,1501.64,1506.63,141008,XAU,seed
2023-01-06,1491.62,1498.05,1488.1,1495.3,90820,XAU,seed
2023-01-09,1498.51,1499.64,1490.07,1495.68,172997,XAU,seed
2023-01-10,1471.75,1472.04,1465.62,1471.83,250768,XAU,seed
2023-01-11,1457.75,1467.16,1457.75,1460.1,157934,XAU,seed
2023-01-12,1471.1,1475.63,1462.95,1473.31,267167,XAU,seed
2023-01-13,1463.95,1465.45,1452.21,1464.64,288539,XAU,seed
2023-01-16,1444.43,1451.72,1439.25,1446.41,120470,XAU,seed
2023-01-17,1417.75,1422.94,1410.66,1420.45,211934,XAU,seed
2023-01-18,1397.79,1399.58,1394.23,1397.86,190239,XAU,seed
2023-01-19,1437.8,1445.15,1434.21,1439.68,52150,XAU,seed
2023-01-20,1441.04,1444.49,1435.87,1441.09,259574,XAU,seed
2023-01-23,1428.01,1429.18,1425.75,1426.33,246757,XAU,seed
2023-01-24,1434.22,1439.12,1428.35,1431.85,100382,XAU,seed
2023-01-25,1440.76,1461.26,1440.24,1441.79,237349,XAU,seed
2023-01-26,1441.9,1442.54,1440.52,1442.4,170805,XAU,seed
2023-01-27,1443.62,1444.03,1435.26,1442.18,131817,XAU,seed
2023-01-30,1453.21,1453.21,1442.07,1451.23,82018,XAU,seed
2023-01-31,1448.56,1462.2,1441.78,1451.19,107091,XAU,seed
2023-02-01,1462.64,1476.17,1461.99,1463.22,203274,XAU,seed
2023-02-02,1480.18,1497.09,1480.18,1484.56,174589,XAU,seed
2023-02-03,1483.84,1483.84,1472.71,1481.43,229816,XAU,seed
2023-02-06,1458.78,1458.78,1452.64,1454.44,218971,XAU,seed
2023-02-07,1462.74,1472.57,1462.74,1466.19,196368,XAU,seed
2023-02-08,1475.85,1477.62,1471.34,1473.15,230682,XAU,seed
2023-02-09,1452.82,1466.04,1452.19,1454.99,196544,XAU,seed
2023-02-10,1445.89,1451.18,1442.41,1448.59,241994,XAU,seed
2023-02-13,1418.77,1420.62,1414.71,1417.93,189234,XAU,seed
2023-02-14,1423.69,1425.9,1423.69,1425.72,217254,XAU,seed
2023-02-15,1404.09,1405.74,1396.32,1400.87,212581,XAU,seed
2023-02-16,1404.36,1409.77,1401.34,1403.03,187381,XAU,seed
2023-02-17,1389.88,1394.25,1385.78,1392.77,134416,XAU,seed
2023-02-20,1403.94,1409.5,1403.94,1407.6,278980,XAU,seed
2023-02-21,1412.65,1425.21,1412.65,1415.27,151868,XAU,seed
2023-02-22,1407.03,1407.03,1398.63,1405.33,208847,XAU,seed
2023-02-23,1408.8,1414.26,1391.86,1405.25,268124,XAU,seed
2023-02-24,1426.47,1446.0,1424.22,1430.24,159039,XAU,seed
2023-02-27,1439.13,1449.53,1437.02,1442.96,242492,XAU,seed
2023-02-28,1459.54,1459.54,1454.85,1455.65,240099,XAU,seed
2023-03-01,1455.29,1463.2,1450.08,1457.97,298382,XAU,seed
2023-03-02,1469.24,1478.25,1463.53,1469.98,143837,XAU,seed
2023-03-03,1458.32,1469.23,1451.09,1458.96,194170,XAU,seed
2023-03-06,1444.61,1455.41,1444.61,1447.58,142359,XAU,seed
2023-03-07,1468.94,1468.94,1458.33,1464.58,216000,XAU,seed
2023-03-08,1442.64,1446.32,1439.77,1441.7,250725,XAU,seed
2023-03-09,1416.25,1434.61,1412.14,1417.44,50051,XAU,seed
2023-03-10,1412.09,1433.51,1408.81,1411.28,129125,XAU,seed
2023-03-13,1454.68,1462.14,1445.68,1457.17,297292,XAU,seed
2023-03-14,1453.32,1468.4,1447.11,1452.85,90557,XAU,seed
2023-03-15,1465.07,1469.54,1452.75,1468.09,115498,XAU,seed
2023-03-16,1468.08,1484.98,1462.0,1471.68,242483,XAU,seed
2023-03-17,1484.72,1500.73,1483.7,1484.87,234247,XAU,seed
2023-03-20,1454.84,1457.67,1442.81,1454.0,201069,XAU,seed
2023-03-21,1437.73,1441.57,1421.37,1434.1,163850,XAU,seed
2023-03-22,1410.44,1410.44,1397.19,1407.31,207889,XAU,seed
2023-03-23,1428.79,1435.86,1424.76,1427.66,133706,XAU,seed
2023-03-24,1419.47,1419.87,1417.2,1419.45,241778,XAU,seed
2023-03-27,1464.27,1464.88,1460.61,1462.06,163229,XAU,seed
2023-03-28,1455.3,1466.76,1453.81,1458.51,62926,XAU,seed
2023-03-29,1446.16,1457.3,1442.57,1447.04,249762,XAU,seed
2023-03-30,1460.93,1463.81,1457.09,1461.03,211479,XAU,seed
2023-03-31,1478.91,1482.0,1473.38,1481.2,229499,XAU,seed
2023-04-03,1489.46,1494.03,1484.75,1487.93,134079,XAU,seed
2023-04-04,1477.45,1478.38,1469.08,1475.06,265373,XAU,seed
2023-04-05,1489.94,1506.35,1489.28,1493.11,102346,XAU,seed
2023-04-06,1491.83,1500.27,1483.51,1489.78,113713,XAU,seed
2023-04-07,1529.6,1529.6,1525.08,1526.22,231874,XAU,seed
2023-04-10,1531.22,1537.67,1520.54,1531.48,105541,XAU,seed
2023-04-11,1535.6,1550.2,1535.6,1537.82,87053,XAU,seed
2023-04-12,1528.67,1537.58,1524.6,1529.8,116966,XAU,seed
2023-04-13,1539.55,1539.55,1535.17,1536.88,221640,XAU,seed
2023-04-14,1544.75,1552.13,1528.7,1543.26,144429,XAU,seed
2023-04-17,1549.33,1549.33,1541.4,1545.92,149798,XAU,seed
2023-04-18,1523.58,1530.1,1518.91,1519.9,73074,XAU,seed
2023-04-19,1527.66,1529.47,1527.33,1528.04,114852,XAU,seed
2023-04-20,1541.12,1541.27,1539.73,1541.22,229388,XAU,seed
2023-04-21,1525.13,1536.47,1525.13,1527.55,262832,XAU,seed
2023-04-24,1539.02,1563.52,1539.02,1540.06,297499,XAU,seed
2023-04-25,1524.45,1536.56,1520.92,1527.64,73014,XAU,seed
2023-04-26,1527.16,1533.63,1517.2,1525.54,159401,XAU,seed
2023-04-27,1530.89,1532.33,1522.91,1526.58,192143,XAU,seed
2023-04-28,1544.39,1545.73,1538.89,1543.64,86204,XAU,seed
2023-05-01,1534.74,1551.24,1515.5,1534.52,251863,XAU,seed
2023-05-02,1563.11,1563.3,1550.13,1559.21,298670,XAU,seed
2023-05-03,1560.76,1560.76,1556.08,1557.59,133542,XAU,seed
2023-05-04,1570.2,1588.18,1564.62,1571.03,284390,XAU,seed
2023-05-05,1549.9,1554.71,1549.33,1553.14,56867,XAU,seed
2023-05-08,1553.27,1560.59,1553.14,1555.45,110865,XAU,seed
2023-05-09,1552.46,1557.16,1552.28,1556.38,271810,XAU,seed
2023-05-10,1534.45,1540.96,1528.46,1535.62,86048,XAU,seed
2023-05-11,1541.48,1559.56,1538.91,1542.33,299088,XAU,seed
2023-05-12,1523.54,1523.54,1516.29,1519.09,293034,XAU,seed
2023-05-15,1537.98,1542.78,1522.64,1536.91,282675,XAU,seed
2023-05-16,1533.49,1538.41,1530.22,1537.71,132024,XAU,seed
2023-05-17,1507.65,1517.51,1504.56,1506.99,234578,XAU,seed
2023-05-18,1511.64,1513.11,1510.11,1512.08,114414,XAU,seed
2023-05-19,1498.15,1504.47,1492.84,1496.04,215320,XAU,seed
2023-05-22,1506.37,1516.62,1498.29,1506.91,124950,XAU,seed
2023-05-23,1491.61,1499.06,1487.57,1490.59,87287,XAU,seed
2023-05-24,1464.59,1472.82,1464.59,1468.2,203471,XAU,seed
2023-05-25,1488.61,1498.87,1487.65,1491.87,96891,XAU,seed
2023-05-26,1462.66,1462.66,1457.06,1459.19,134954,XAU,seed
2023-05-29,1449.72,1449.72,1443.51,1447.15,79927,XAU,seed
2023-05-30,1437.88,1444.55,1430.27,1441.47,184130,XAU,seed
2023-05-31,1435.21,1439.01,1433.58,1434.78,137868,XAU,seed
2023-06-01,1411.16,1417.14,1410.87,1414.13,236658,XAU,seed
2023-06-02,1429.24,1432.99,1425.84,1427.27,97368,XAU,seed
2023-06-05,1431.33,1437.81,1430.07,1433.88,170230,XAU,seed
2023-06-06,1418.51,1422.32,1410.71,1415.89,106852,XAU,seed
2023-06-07,1400.63,1409.71,1396.84,1401.38,114150,XAU,seed
2023-06-08,1412.11,1413.08,1406.67,1411.02,98454,XAU,seed
2023-06-09,1421.03,1431.41,1416.6,1424.99,269680,XAU,seed
2023-06-12,1410.76,1431.72,1400.03,1414.26,92293,XAU,seed
2023-06-13,1406.28,1414.89,1397.72,1404.67,96509,XAU,seed
2023-06-14,1429.25,1442.38,1427.72,1430.45,134625,XAU,seed
2023-06-15,1416.82,1428.56,1416.54,1420.5,126764,XAU,seed
2023-06-16,1416.16,1416.59,1406.69,1413.11,105009,XAU,seed
2023-06-19,1403.11,1407.67,1396.59,1406.41,72982,XAU,seed
2023-06-20,1387.11,1389.18,1383.02,1383.51,209604,XAU,seed
2023-06-21,1391.37,1402.12,1379.62,1390.75,211032,XAU,seed
2023-06-22,1375.24,1378.48,1373.95,1374.15,209752,XAU,seed
2023-06-23,1373.39,1381.59,1370.72,1375.92,258858,XAU,seed
2023-06-26,1400.71,1405.42,1398.15,1398.19,137501,XAU,seed
2023-06-27,1379.99,1389.09,1374.2,1382.38,116694,XAU,seed
2023-06-28,1386.11,1386.4,1385.37,1386.06,229787,XAU,seed
2023-06-29,1379.41,1391.46,1375.61,1378.84,100860,XAU,seed
2023-06-30,1374.01,1383.19,1366.43,1372.59,219253,XAU,seed
2023-07-03,1378.47,1388.51,1367.8,1378.79,171233,XAU,seed
2023-07-04,1384.55,1385.5,1377.52,1382.53,240045,XAU,seed
2023-07-05,1370.56,1379.99,1370.56,1374.53,290172,XAU,seed
2023-07-06,1389.66,1389.66,1384.05,1385.76,148367,XAU,seed
2023-07-07,1366.38,1372.86,1359.92,1365.8,276648,XAU,seed
2023-07-10,1371.75,1371.75,1363.54,1368.81,72753,XAU,seed
2023-07-11,1357.78,1362.69,1356.73,1358.18,129250,XAU,seed
2023-07-12,1361.38,1366.06,1361.38,1365.17,182643,XAU,seed
2023-07-13,1382.72,1388.47,1368.13,1382.72,242005,XAU,seed
2023-07-14,1390.93,1392.76,1389.23,1392.37,295897,XAU,seed
2023-07-17,1343.4,1352.27,1343.4,1345.78,276704,XAU,seed
2023-07-18,1348.34,1348.34,1336.52,1344.85,72826,XAU,seed
2023-07-19,1326.67,1330.95,1318.89,1329.83,55893,XAU,seed
2023-07-20,1322.2,1322.2,1315.2,1319.09,122522,XAU,seed
2023-07-21,1296.57,1296.57,1291.49,1295.24,80005,XAU,seed
2023-07-24,1315.71,1317.24,1309.71,1315.59,133488,XAU,seed
2023-07-25,1313.82,1315.01,1309.62,1311.42,131625,XAU,seed
2023-07-26,1301.48,1306.94,1296.56,1301.92,227077,XAU,seed
2023-07-27,1312.5,1323.76,1309.31,1315.77,283642,XAU,seed
2023-07-28,1294.91,1297.54,1289.63,1293.37,264287,XAU,seed
2023-07-31,1303.87,1314.43,1294.48,1301.46,250390,XAU,seed
2023-08-01,1296.86,1300.8,1290.91,1294.43,169428,XAU,seed
2023-08-02,1289.31,1302.61,1284.38,1287.25,87675,XAU,seed
2023-08-03,1303.53,1308.17,1293.99,1300.31,224373,XAU,seed
2023-08-04,1285.68,1289.4,1285.68,1287.04,79592,XAU,seed
2023-08-07,1275.56,1279.06,1269.44,1278.08,83395,XAU,seed
2023-08-08,1265.84,1270.52,1259.2,1264.22,68592,XAU,seed
2023-08-09,1268.37,1276.69,1264.55,1269.13,193641,XAU,seed
2023-08-10,1274.88,1280.76,1268.71,1278.21,163022,XAU,seed
2023-08-11,1284.02,1286.33,1280.51,1281.81,223699,XAU,seed
2023-08-14,1272.67,1272.68,1268.38,1271.05,206257,XAU,seed
2023-08-15,1256.66,1261.24,1240.22,1254.23,68247,XAU,seed
2023-08-16,1238.33,1239.95,1232.62,1237.61,219080,XAU,seed
2023-08-17,1237.16,1244.95,1226.13,1234.81,216758,XAU,seed
2023-08-18,1244.8,1248.54,1242.1,1243.6,211368,XAU,seed
2023-08-21,1237.38,1239.3,1228.69,1236.03,289391,XAU,seed
2023-08-22,1226.63,1226.63,1210.12,1223.43,73406,XAU,seed
2023-08-23,1207.91,1214.64,1198.17,1207.83,66360,XAU,seed
2023-08-24,1193.62,1200.04,1186.21,1196.83,144173,XAU,seed
2023-08-25,1202.1,1212.82,1202.1,1205.49,213896,XAU,seed
2023-08-28,1199.61,1208.95,1197.99,1200.46,174484,XAU,seed
2023-08-29,1214.16,1215.69,1206.82,1211.66,125620,XAU,seed
2023-08-30,1229.34,1233.03,1229.34,1232.04,239094,XAU,seed
2023-08-31,1250.94,1250.94,1244.84,1247.39,261272,XAU,seed
2023-09-01,1236.89,1239.91,1230.79,1234.75,97132,XAU,seed
2023-09-04,1223.85,1224.78,1218.61,1221.51,161351,XAU,seed
2023-09-05,1210.49,1210.49,1200.87,1207.98,157698,XAU,seed
2023-09-06,1220.61,1230.87,1220.61,1224.04,146620,XAU,seed
2023-09-07,1237.57,1242.44,1228.35,1236.16,275273,XAU,seed
2023-09-08,1259.99,1271.93,1254.01,1260.26,73185,XAU,seed
2023-09-11,1262.46,1265.9,1252.87,1261.22,191347,XAU,seed
2023-09-12,1261.79,1271.27,1256.04,1265.18,172911,XAU,seed
2023-09-13,1237.42,1239.7,1231.84,1236.87,259249,XAU,seed
2023-09-14,1236.41,1239.26,1231.94,1234.96,255788,XAU,seed
2023-09-15,1230.69,1231.86,1229.14,1230.89,126481,XAU,seed
2023-09-18,1236.55,1244.51,1234.49,1238.13,273201,XAU,seed
2023-09-19,1241.55,1241.55,1235.97,1240.69,244361,XAU,seed
2023-09-20,1248.23,1251.49,1242.02,1247.54,261770,XAU,seed
2023-09-21,1256.8,1262.04,1251.81,1258.8,58674,XAU,seed
2023-09-22,1253.3,1259.3,1253.3,1255.97,180009,XAU,seed
2023-09-25,1255.72,1261.98,1248.04,1256.6,93852,XAU,seed
2023-09-26,1261.29,1269.1,1254.21,1262.47,80407,XAU,seed
2023-09-27,1277.43,1292.98,1275.3,1277.61,291817,XAU,seed
2023-09-28,1266.17,1268.1,1264.04,1264.61,278138,XAU,seed
2023-09-29,1256.73,1258.53,1250.81,1254.5,189002,XAU,seed
2023-10-02,1256.38,1263.42,1241.33,1253.24,163190,XAU,seed
2023-10-03,1236.62,1239.73,1227.25,1238.31,116936,XAU,seed
2023-10-04,1233.04,1233.04,1221.01,1231.03,204330,XAU,seed
2023-10-05,1234.82,1238.85,1233.28,1233.51,52772,XAU,seed
2023-10-06,1218.41,1224.33,1218.41,1221.99,166901,XAU,seed
2023-10-09,1207.75,1217.77,1207.75,1209.55,64911,XAU,seed
2023-10-10,1230.55,1236.41,1225.39,1228.07,235617,XAU,seed
2023-10-11,1234.77,1241.46,1226.63,1234.0,219844,XAU,seed
2023-10-12,1205.17,1205.17,1197.98,1202.31,172409,XAU,seed
2023-10-13,1199.54,1210.15,1199.54,1199.88,231461,XAU,seed
2023-10-16,1217.68,1220.23,1216.94,1218.97,253713,XAU,seed
2023-10-17,1235.36,1235.36,1220.44,1231.7,96643,XAU,seed
2023-10-18,1220.6,1220.6,1215.03,1217.47,178989,XAU,seed
2023-10-19,1230.38,1233.09,1228.97,1230.89,165757,XAU,seed
2023-10-20,1226.74,1234.1,1226.74,1229.89,166885,XAU,seed
2023-10-23,1247.28,1247.86,1246.12,1246.13,152362,XAU,seed
2023-10-24,1247.34,1250.99,1240.93,1244.31,296392,XAU,seed
2023-10-25,1246.02,1248.33,1235.45,1246.74,68376,XAU,seed
2023-10-26,1249.43,1249.43,1239.53,1246.04,198699,XAU,seed
2023-10-27,1204.53,1206.4,1203.82,1205.74,219626,XAU,seed
2023-10-30,1223.37,1225.92,1216.72,1220.0,250935,XAU,seed
2023-10-31,1218.52,1226.89,1216.3,1218.12,128347,XAU,seed
2023-11-01,1209.95,1210.61,1207.03,1209.0,215882,XAU,seed
2023-11-02,1198.07,1221.3,1198.07,1201.41,112517,XAU,seed
2023-11-03,1197.32,1199.65,1190.11,1197.02,268693,XAU,seed
2023-11-06,1206.94,1213.37,1205.8,1210.45,239008,XAU,seed
2023-11-07,1219.51,1220.62,1211.42,1217.27,227754,XAU,seed
2023-11-08,1230.85,1230.85,1226.71,1229.08,242796,XAU,seed
2023-11-09,1241.7,1243.57,1240.98,1241.91,233840,XAU,seed
2023-11-10,1241.89,1250.41,1234.42,1240.9,75504,XAU,seed
2023-11-13,1233.94,1234.47,1230.6,1233.26,180323,XAU,seed
2023-11-14,1215.02,1219.83,1212.93,1218.21,269125,XAU,seed
2023-11-15,1237.5,1246.83,1237.5,1238.81,86000,XAU,seed
2023-11-16,1221.84,1227.57,1221.84,1223.95,66573,XAU,seed
2023-11-17,1229.09,1232.3,1222.35,1229.72,164992,XAU,seed
2023-11-20,1228.09,1233.02,1222.38,1230.8,148600,XAU,seed
2023-11-21,1231.49,1235.46,1231.43,1231.59,73367,XAU,seed
2023-11-22,1225.49,1230.86,1216.88,1227.08,174783,XAU,seed
2023-11-23,1225.23,1230.45,1223.29,1224.2,295914,XAU,seed
2023-11-24,1234.75,1235.78,1225.73,1234.04,73074,XAU,seed
2023-11-27,1216.87,1222.44,1216.87,1217.98,80803,XAU,seed
2023-11-28,1256.43,1267.55,1241.51,1255.54,183048,XAU,seed
2023-11-29,1261.68,1261.68,1256.39,1260.47,258827,XAU,seed
2023-11-30,1279.91,1280.53,1276.7,1276.76,291873,XAU,seed
2023-12-01,1295.1,1302.14,1294.44,1296.77,261066,XAU,seed
2023-12-04,1306.19,1316.99,1306.19,1309.3,91430,XAU,seed
2023-12-05,1310.35,1321.67,1306.94,1313.37,205374,XAU,seed
2023-12-06,1302.55,1304.4,1297.82,1300.62,78870,XAU,seed
2023-12-07,1299.87,1302.33,1293.43,1298.02,107845,XAU,seed
2023-12-08,1311.96,1319.71,1311.96,1315.48,209759,XAU,seed
2023-12-11,1299.35,1303.92,1293.15,1302.19,120698,XAU,seed
2023-12-12,1306.3,1308.08,1303.5,1304.79,273255,XAU,seed
2023-12-13,1292.69,1292.69,1285.37,1290.67,91101,XAU,seed
2023-12-14,1296.91,1304.33,1281.0,1296.05,274134,XAU,seed
2023-12-15,1298.48,1301.24,1294.85,1298.31,174122,XAU,seed
2023-12-18,1306.52,1306.52,1299.83,1304.72,135798,XAU,seed
2023-12-19,1299.14,1309.35,1291.06,1295.82,285471,XAU,seed
2023-12-20,1333.05,1347.98,1333.05,1336.73,58813,XAU,seed
2023-12-21,1326.51,1326.51,1321.21,1324.05,179836,XAU,seed
2023-12-22,1321.68,1327.41,1309.44,1325.55,84789,XAU,seed
2023-12-25,1323.13,1328.94,1318.2,1319.18,92415,XAU,seed
2023-12-26,1313.26,1318.45,1310.21,1311.31,252331,XAU,seed
2023-12-27,1323.76,1332.71,1319.54,1326.27,234523,XAU,seed
2023-12-28,1304.07,1312.05,1303.79,1307.44,58575,XAU,seed
2023-12-29,1302.45,1307.38,1295.38,1300.91,104302,XAU,seed
2024-01-01,1305.65,1305.65,1300.5,1302.68,297810,XAU,seed
2024-01-02,1311.1,1320.09,1309.7,1314.63,60714,XAU,seed
2024-01-03,1309.54,1318.47,1304.87,1309.08,103664,XAU,seed
2024-01-04,1318.2,1324.28,1309.21,1317.89,247204,XAU,seed
2024-01-05,1284.32,1286.7,1281.96,1286.56,142461,XAU,seed
2024-01-08,1299.84,1306.35,1298.33,1300.44,168596,XAU,seed
2024-01-09,1280.6,1285.92,1274.15,1283.51,189684,XAU,seed
2024-01-10,1295.43,1301.07,1287.62,1296.45,296644,XAU,seed
2024-01-11,1306.71,1309.24,1300.32,1303.7,96874,XAU,seed
2024-01-12,1292.5,1297.17,1285.66,1295.54,180109,XAU,seed
2024-01-15,1305.11,1308.27,1300.62,1301.58,228887,XAU,seed
2024-01-16,1293.44,1303.37,1291.41,1294.63,126419,XAU,seed
2024-01-17,1298.49,1300.13,1289.39,1296.14,138048,XAU,seed
2024-01-18,1286.6,1289.45,1277.82,1285.47,232678,XAU,seed
2024-01-19,1268.14,1280.83,1262.9,1268.46,130345,XAU,seed
2024-01-22,1273.84,1284.7,1271.97,1273.96,62404,XAU,seed
2024-01-23,1284.71,1284.71,1278.63,1281.2,190330,XAU,seed
2024-01-24,1275.87,1276.59,1264.45,1273.28,90235,XAU,seed
2024-01-25,1281.15,1283.51,1274.26,1277.36,146907,XAU,seed
2024-01-26,1281.41,1287.41,1279.61,1285.0,147757,XAU,seed
2024-01-29,1249.65,1250.41,1248.43,1249.4,294074,XAU,seed
2024-01-30,1241.78,1242.34,1241.57,1242.09,243592,XAU,seed
2024-01-31,1228.06,1230.66,1214.45,1226.98,297466,XAU,seed
2024-02-01,1229.7,1231.51,1219.03,1228.47,291773,XAU,seed
2024-02-02,1211.36,1212.37,1207.74,1209.68,194430,XAU,seed
2024-02-05,1213.12,1213.32,1206.66,1212.26,135555,XAU,seed
2024-02-06,1231.35,1233.24,1216.53,1230.73,122856,XAU,seed
2024-02-07,1235.58,1239.85,1219.09,1232.99,184162,XAU,seed
2024-02-08,1221.77,1223.08,1220.86,1221.01,224788,XAU,seed
2024-02-09,1219.08,1220.51,1212.21,1216.5,124619,XAU,seed
2024-02-12,1210.04,1214.34,1208.85,1210.43,282732,XAU,seed
2024-02-13,1174.38,1174.79,1161.94,1172.24,285332,XAU,seed
2024-02-14,1145.98,1150.54,1145.98,1148.46,104469,XAU,seed
2024-02-15,1136.66,1143.25,1125.13,1136.49,204842,XAU,seed
2024-02-16,1136.42,1142.09,1134.02,1137.04,195703,XAU,seed
2024-02-19,1124.53,1125.06,1111.67,1121.74,125881,XAU,seed
2024-02-20,1120.85,1121.07,1114.55,1118.66,196612,XAU,seed
2024-02-21,1120.39,1121.11,1114.54,1118.43,217917,XAU,seed
2024-02-22,1126.86,1130.39,1122.17,1125.82,178945,XAU,seed
2024-02-23,1137.88,1141.72,1134.49,1141.11,67491,XAU,seed
2024-02-26,1131.69,1135.84,1130.11,1131.82,229807,XAU,seed
2024-02-27,1110.82,1120.62,1110.82,1113.36,271585,XAU,seed
2024-02-28,1110.36,1121.02,1110.36,1112.73,143686,XAU,seed
2024-02-29,1117.59,1122.6,1115.38,1118.13,125984,XAU,seed
2024-03-01,1111.11,1116.64,1106.58,1113.93,250458,XAU,seed
2024-03-04,1131.67,1138.75,1123.77,1131.38,229560,XAU,seed
2024-03-05,1136.12,1139.33,1129.44,1134.78,142177,XAU,seed
2024-03-06,1136.13,1140.58,1131.33,1136.01,139211,XAU,seed
2024-03-07,1140.99,1153.71,1140.99,1142.93,258432,XAU,seed
2024-03-08,1159.49,1164.23,1156.04,1157.19,194470,XAU,seed
2024-03-11,1150.21,1153.25,1149.34,1150.78,84401,XAU,seed
2024-03-12,1162.71,1170.99,1155.87,1164.02,283236,XAU,seed
2024-03-13,1183.35,1183.35,1175.58,1180.02,245155,XAU,seed
2024-03-14,1186.55,1186.67,1180.7,1184.01,82858,XAU,seed
2024-03-15,1193.03,1193.8,1190.67,1193.57,54929,XAU,seed
2024-03-18,1194.06,1205.62,1190.68,1197.34,184605,XAU,seed
2024-03-19,1188.32,1190.25,1184.06,1185.41,52692,XAU,seed
2024-03-20,1189.41,1189.95,1174.15,1186.42,98439,XAU,seed
2024-03-21,1182.73,1185.37,1180.48,1185.25,201978,XAU,seed
2024-03-22,1181.17,1181.76,1176.81,1181.17,199483,XAU,seed
2024-03-25,1205.49,1212.98,1201.87,1203.59,123887,XAU,seed
2024-03-26,1210.86,1216.6,1200.84,1214.47,291297,XAU,seed
2024-03-27,1193.1,1199.5,1190.64,1194.06,78134,XAU,seed
2024-03-28,1198.74,1200.57,1195.4,1199.61,79581,XAU,seed
2024-03-29,1200.54,1207.76,1199.92,1200.79,144699,XAU,seed
2024-04-01,1193.13,1197.82,1193.13,1196.43,124347,XAU,seed
2024-04-02,1177.57,1178.53,1172.72,1176.25,156766,XAU,seed
2024-04-03,1168.02,1180.37,1165.45,1170.2,174695,XAU,seed
2024-04-04,1178.59,1186.09,1174.2,1182.04,153905,XAU,seed
2024-04-05,1161.99,1168.55,1160.27,1164.89,204811,XAU,seed
2024-04-08,1189.09,1189.09,1181.38,1186.3,102189,XAU,seed
2024-04-09,1180.88,1185.47,1169.58,1177.41,240106,XAU,seed
2024-04-10,1157.77,1164.01,1150.54,1155.93,259973,XAU,seed
2024-04-11,1148.18,1153.01,1144.82,1148.35,177017,XAU,seed
2024-04-12,1141.28,1146.36,1137.0,1141.6,110508,XAU,seed
2024-04-15,1134.54,1139.29,1134.54,1137.27,227761,XAU,seed
2024-04-16,1146.11,1147.65,1141.09,1145.39,213376,XAU,seed
2024-04-17,1151.61,1151.61,1139.74,1149.88,102935,XAU,seed
2024-04-18,1146.25,1156.28,1143.47,1146.22,191696,XAU,seed
2024-04-19,1113.99,1128.36,1111.88,1117.13,150566,XAU,seed
2024-04-22,1094.43,1098.13,1094.04,1094.8,222860,XAU,seed
2024-04-23,1103.06,1104.65,1101.54,1101.69,237622,XAU,seed
2024-04-24,1086.79,1093.23,1085.93,1086.34,191398,XAU,seed
2024-04-25,1076.81,1079.87,1074.3,1074.52,179680,XAU,seed
2024-04-26,1066.33,1066.33,1060.87,1065.2,66101,XAU,seed
2024-04-29,1071.2,1074.16,1061.88,1069.03,57051,XAU,seed
2024-04-30,1070.16,1085.89,1063.67,1070.93,157984,XAU,seed
2024-05-01,1059.39,1065.24,1055.3,1061.0,288653,XAU,seed
2024-05-02,1049.98,1055.57,1046.68,1052.41,59798,XAU,seed
